num_ano_gravacao,num_mes_gravacao,munipio_armazem_venda,uf,qtd_produto_kg,valor_comercializado,numero_atendimentos,clientes_atendidos
2024,12,UMARIZAL                                          ,RN,296760,385788.0,264,229
2024,12,CACOAL                                            ,RO,50607,57691.98,68,51
2024,12,PORTO VELHO                                       ,RO,36254,45064.112,85,59
2024,12,CAMARGO                                           ,RS,249030,288874.8,32,28
2024,12,CRUZEIRO DO SUL                                   ,RS,251415,304212.1500000001,129,129
2024,12,ERECHIM                                           ,RS,273250,316970.0,50,43
2024,12,SANTA ROSA                                        ,RS,127425,147813.0,57,55
2024,12,CAMPOS NOVOS                                      ,SC,46500,53940.0,4,4
2024,12,ITABAIANA                                         ,SE,4860,5783.4,1,1
2024,12,BERNARDINO DE CAMPOS                              ,SP,19050,21907.5,31,24
2025,1,RIO BRANCO                                        ,AC,102000,150652.8,213,148
2025,1,MACEIÓ                                            ,AL,104280,141820.8,114,59
2025,1,PALMEIRA DOS ÍNDIOS                               ,AL,39720,54019.2,33,23
2025,1,MANAUS                                            ,AM,190750,271322.0,64,51
2025,1,IRECÊ                                             ,BA,208409,202858.73,73,64
2025,1,ITABERABA                                         ,BA,141615,138782.7,152,146
2025,1,RIBEIRA DO POMBAL                                 ,BA,429361,423141.42,295,245
2025,1,ICÓ                                               ,CE,251972,335122.7644,92,75
2025,1,JUAZEIRO DO NORTE                                 ,CE,217740,289594.2,151,96
2025,1,MARACANAÚ                                         ,CE,415912,553162.96,179,88
2025,1,BRASÍLIA                                          ,DF,311150,339406.14,379,287
2025,1,CACHOEIRO DE ITAPEMIRIM                           ,ES,371400,512531.9999999999,257,183
2025,1,COLATINA                                          ,ES,250380,345524.3999999998,260,231
2025,1,GOIÂNIA                                           ,GO,53140,61316.8,54,36
2025,1,PONTALINA                                         ,GO,50954,55743.66,49,35
2025,1,SÃO LUÍS DE MONTES BELOS                          ,GO,104670,117462.0,91,56
2025,1,IMPERATRIZ                                        ,MA,39660,55725.0,48,33
2025,1,SÃO LUÍS                                          ,MA,211466,251644.5399999999,255,137
2025,1,MONTES CLAROS                                     ,MG,820,1219.996,2,2
2025,1,ANANINDEUA                                        ,PA,74250,96134.5,32,21
2025,1,CAMPINA GRANDE                                    ,PB,767606,983154.1546,441,279
2025,1,JOÃO PESSOA                                       ,PB,290580,369918.0000000001,151,66
2025,1,MONTEIRO                                          ,PB,225366,286598.1600000001,282,164
2025,1,PATOS                                             ,PB,111000,141492.6,174,117
2025,1,ARCOVERDE                                         ,PE,352020,440981.4,173,108
2025,1,RECIFE                                            ,PE,526313,658711.1099999999,158,116
2025,1,CAMPO MAIOR                                       ,PI,141145,186050.95,107,72
2025,1,FLORIANO                                          ,PI,225418,291089.42,477,246
2025,1,OEIRAS                                            ,PI,29022,37545.18,43,34
2025,1,PARNAÍBA                                          ,PI,483270,636312.1799999999,398,137
2025,1,PICOS                                             ,PI,113439,149410.0800000001,157,115
2025,1,SÃO RAIMUNDO NONATO                               ,PI,123525,161450.1,186,151
2025,1,TERESINA                                          ,PI,628303,827815.6059999996,652,367
2025,1,AÇU                                               ,RN,239178,323053.49,129,89
2025,1,CAICÓ                                             ,RN,146760,202498.8,94,93
2025,1,CURRAIS NOVOS                                     ,RN,340320,455109.5999999998,230,151
2025,1,MOSSORÓ                                           ,RN,194198,264649.34,114,65
2025,1,NATAL                                             ,RN,428820,577776.5994000002,279,159
2025,1,UMARIZAL                                          ,RN,366958,495767.0399999999,348,262
2025,1,CACOAL                                            ,RO,54356,65148.88,84,60
2025,1,PORTO VELHO                                       ,RO,40874,53292.5583,141,82
2025,1,BOA VISTA                                         ,RR,68250,95970.0,108,81
2025,1,CAMARGO                                           ,RS,134340,154491.0,17,17
2025,1,CRUZEIRO DO SUL                                   ,RS,157350,188820.0,68,68
2025,1,ERECHIM                                           ,RS,266700,306705.0,48,40
2025,1,SANTA ROSA                                        ,RS,54965,61560.8,44,44
2025,1,ITABAIANA                                         ,SE,6000,7380.0,1,1
2025,1,BERNARDINO DE CAMPOS                              ,SP,19410,22520.7,39,24
2025,2,RIO BRANCO                                        ,AC,112881,165439.26,236,166
2025,2,MACEIÓ                                            ,AL,71307,100033.07,70,46
2025,2,PALMEIRA DOS ÍNDIOS                               ,AL,25680,36040.8,27,16
2025,2,MANAUS                                            ,AM,244950,360076.5,104,73
2025,2,IRECÊ                                             ,BA,49800,48714.0,41,41
2025,2,RIBEIRA DO POMBAL                                 ,BA,162939,159680.22,105,85
2025,2,JUAZEIRO DO NORTE                                 ,CE,48960,65116.8,26,21
2025,2,MARACANAÚ                                         ,CE,49980,66473.4,16,14
2025,2,RUSSAS                                            ,CE,352500,471617.3999999998,158,123
2025,2,BRASÍLIA                                          ,DF,315150,348241.675,388,296
2025,2,CACHOEIRO DE ITAPEMIRIM                           ,ES,412860,568186.2000000001,250,170
2025,2,COLATINA                                          ,ES,300960,413551.2,324,290
2025,2,GOIÂNIA                                           ,GO,61024,72439.6,61,34
2025,2,PONTALINA                                         ,GO,114938,128674.34,60,44
2025,2,SÃO LUÍS DE MONTES BELOS                          ,GO,119780,137249.2,74,46
2025,2,IMPERATRIZ                                        ,MA,32460,45115.2,37,24
2025,2,SÃO LUÍS                                          ,MA,138229,182145.6396000001,213,119
2025,2,MONTES CLAROS                                     ,MG,1660,2469.748,6,2
2025,2,ANANINDEUA                                        ,PA,76100,98359.0,41,25
2025,2,CAMPINA GRANDE                                    ,PB,715134,922522.8600000005,389,231
2025,2,JOÃO PESSOA                                       ,PB,240200,309858.0000000001,122,61
2025,2,MONTEIRO                                          ,PB,120300,155187.0,237,130
2025,2,PATOS                                             ,PB,102900,132741.0,144,99
2025,2,ARCOVERDE                                         ,PE,392400,487723.2000000001,146,98
2025,2,RECIFE                                            ,PE,271934,339810.68,96,78
2025,2,CAMPO MAIOR                                       ,PI,123535,157583.5,118,70
2025,2,FLORIANO                                          ,PI,218993,273894.2994,474,255
2025,2,OEIRAS                                            ,PI,3843,4841.982,12,11
2025,2,PARNAÍBA                                          ,PI,437420,577448.4,371,137
2025,2,PICOS                                             ,PI,119951,152913.4766,171,124
2025,2,SÃO RAIMUNDO NONATO                               ,PI,131640,167722.8,225,156
2025,2,TERESINA                                          ,PI,638415,813891.3999999994,673,357
2025,2,AÇU                                               ,RN,242520,322551.6,150,105
2025,2,CAICÓ                                             ,RN,199199,264934.6700000001,98,80
2025,2,CURRAIS NOVOS                                     ,RN,361140,480316.1999999998,247,144
2025,2,MOSSORÓ                                           ,RN,45720,60807.6,30,23
2025,2,NATAL                                             ,RN,427774,568939.4199999992,319,178
2025,2,UMARIZAL                                          ,RN,234598,312015.3458,301,203
2025,2,CACOAL                                            ,RO,66526,86673.34,102,72
2025,2,PORTO VELHO                                       ,RO,41570,57193.0909,139,86
2025,2,BOA VISTA                                         ,RR,126395,171897.2,171,122
2025,2,CAMARGO                                           ,RS,84170,96795.5,14,14
2025,2,CRUZEIRO DO SUL                                   ,RS,210320,252384.0,76,76
2025,2,ERECHIM                                           ,RS,180020,207023.0,25,17
2025,2,SANTA ROSA                                        ,RS,38040,42985.2,37,37
2025,2,BERNARDINO DE CAMPOS                              ,SP,15000,17550.0,39,24
2025,3,RIO BRANCO                                        ,AC,120714,181071.0,239,171
2025,3,MACEIÓ                                            ,AL,161461,219142.9199999999,149,67
2025,3,PALMEIRA DOS ÍNDIOS                               ,AL,68580,92625.6,46,32
2025,3,MANAUS                                            ,AM,424700,591336.0,128,91
2025,3,IRECÊ                                             ,BA,541060,559550.4,290,241
2025,3,ITABERABA                                         ,BA,47038,53152.94,87,87
2025,3,RIBEIRA DO POMBAL                                 ,BA,36420,38560.2,13,11
2025,3,ICÓ                                               ,CE,336119,447038.2700000001,93,78
2025,3,JUAZEIRO DO NORTE                                 ,CE,293798,390751.3399999999,126,96
2025,3,MARACANAÚ                                         ,CE,435900,579747.0,164,89
2025,3,RUSSAS                                            ,CE,297041,395064.5299999998,119,87
2025,3,BRASÍLIA                                          ,DF,342500,444863.6499999999,400,293
2025,3,CACHOEIRO DE ITAPEMIRIM                           ,ES,371700,513277.8,246,186
2025,3,COLATINA                                          ,ES,288300,404507.3999999997,294,264
2025,3,GOIÂNIA                                           ,GO,55315,74717.8,61,40
2025,3,PONTALINA                                         ,GO,163572,200650.5,70,50
2025,3,SÃO LUÍS DE MONTES BELOS                          ,GO,311830,385524.1000000002,142,86
2025,3,IMPERATRIZ                                        ,MA,84840,119024.4,65,40
2025,3,SÃO LUÍS                                          ,MA,186606,251918.1,236,129
2025,3,MONTES CLAROS                                     ,MG,8400,13194.384,10,7
2025,3,ANANINDEUA                                        ,PA,130300,177847.0,44,28
2025,3,CAMPINA GRANDE                                    ,PB,707694,935474.5799999996,414,260
2025,3,JOÃO PESSOA                                       ,PB,343207,454218.6799999999,142,68
2025,3,MONTEIRO                                          ,PB,119740,157550.42,180,117
2025,3,PATOS                                             ,PB,40440,52976.4,57,53
2025,3,CAMPO MAIOR                                       ,PI,183868,242510.77,158,83
2025,3,FLORIANO                                          ,PI,327557,424237.6988999996,530,289
2025,3,PARNAÍBA                                          ,PI,656214,866370.6,472,172
2025,3,PICOS                                             ,PI,257294,339282.2000000001,257,196
2025,3,SÃO RAIMUNDO NONATO                               ,PI,280128,368829.7799999997,320,238
2025,3,TERESINA                                          ,PI,725596,957029.5839999996,715,387
2025,3,AÇU                                               ,RN,17424,23522.4,22,21
2025,3,CURRAIS NOVOS                                     ,RN,167596,226254.6029,82,68
2025,3,MOSSORÓ                                           ,RN,318240,441007.2000000001,198,123
2025,3,NATAL                                             ,RN,42734,57690.9,62,50
2025,3,UMARIZAL                                          ,RN,294872,408133.9208000001,275,195
2025,3,CACOAL                                            ,RO,80968,121776.2,106,74
2025,3,PORTO VELHO                                       ,RO,38490,60382.88,129,74
2025,3,BOA VISTA                                         ,RR,58860,96642.0,118,95
2025,3,CAMARGO                                           ,RS,128680,148441.0,18,17
2025,3,CRUZEIRO DO SUL                                   ,RS,131220,158101.0,39,39
2025,3,ERECHIM                                           ,RS,161700,189189.0,27,18
2025,3,SANTA ROSA                                        ,RS,53210,60908.4,26,26
2025,3,ITABAIANA                                         ,SE,88860,111294.6,16,13
2025,3,BERNARDINO DE CAMPOS                              ,SP,11220,14866.8,30,18
2025,4,RIO BRANCO                                        ,AC,107520,182130.0000000001,286,184
2025,4,MACEIÓ                                            ,AL,94771,147043.54,107,55
2025,4,PALMEIRA DOS ÍNDIOS                               ,AL,110331,171700.74,64,43
2025,4,MANAUS                                            ,AM,353250,548921.0,127,85
2025,4,IRECÊ                                             ,BA,214489,275350.25,148,143
2025,4,ITABERABA                                         ,BA,300861,331617.4500000001,442,347
2025,4,RIBEIRA DO POMBAL                                 ,BA,88582,110115.7599999999,144,140
2025,4,ICÓ                                               ,CE,466860,697698.6000000001,152,110
2025,4,IGUATU                                            ,CE,263760,387727.2,104,75
2025,4,JUAZEIRO DO NORTE                                 ,CE,330002,494566.1400000002,173,118
2025,4,MARACANAÚ                                         ,CE,151322,222443.34,36,28
2025,4,RUSSAS                                            ,CE,24180,35544.6,4,4
2025,4,BRASÍLIA                                          ,DF,325950,479027.25,445,321
2025,4,CACHOEIRO DE ITAPEMIRIM                           ,ES,177900,283934.9999999999,217,159
2025,4,COLATINA                                          ,ES,260220,415326.6,302,267
2025,4,GOIÂNIA                                           ,GO,58106,83091.58,68,44
2025,4,PONTALINA                                         ,GO,97349,135202.3,69,47
2025,4,SÃO LUÍS DE MONTES BELOS                          ,GO,163240,225271.2,132,74
2025,4,IMPERATRIZ                                        ,MA,103650,146131.5,58,40
2025,4,SÃO LUÍS                                          ,MA,218032,335144.1999999999,291,150
2025,4,MONTES CLAROS                                     ,MG,800,1385.36,3,3
2025,4,ANANINDEUA                                        ,PA,128050,180902.5,38,27
2025,4,CAMPINA GRANDE                                    ,PB,204191,310370.3199999999,185,158
2025,4,JOÃO PESSOA                                       ,PB,161440,245388.8,102,59
2025,4,MONTEIRO                                          ,PB,35766,54364.32,28,24
2025,4,ARCOVERDE                                         ,PE,95940,129918.6,49,40
2025,4,RECIFE                                            ,PE,442523,612538.7467999998,147,124
2025,4,CAMPO MAIOR                                       ,PI,101946,152919.0,80,56
2025,4,FLORIANO                                          ,PI,357724,533304.1891999993,690,366
2025,4,PARNAÍBA                                          ,PI,377857,590956.6019999997,323,137
2025,4,PICOS                                             ,PI,205326,311572.0000000001,241,175
2025,4,SÃO RAIMUNDO NONATO                               ,PI,32206,48326.3,65,62
2025,4,TERESINA                                          ,PI,802618,1221445.912,784,427
2025,4,AÇU                                               ,RN,419639,613501.8999999999,207,133
2025,4,CAICÓ                                             ,RN,223192,330431.0,150,138
2025,4,CURRAIS NOVOS                                     ,RN,544140,797349.0,329,221
2025,4,MOSSORÓ                                           ,RN,211739,311979.2566,166,83
2025,4,NATAL                                             ,RN,343320,532146.0083,282,187
2025,4,UMARIZAL                                          ,RN,392100,607755.0,325,264
2025,4,CACOAL                                            ,RO,74750,118809.58,113,75
2025,4,PORTO VELHO                                       ,RO,45149,73135.4651,150,86
2025,4,BOA VISTA                                         ,RR,152100,243360.0,218,144
2025,4,CAMARGO                                           ,RS,107430,128916.0,17,16
2025,4,CRUZEIRO DO SUL                                   ,RS,159300,197416.6000000001,63,62
2025,4,ERECHIM                                           ,RS,180050,214532.2,27,16
2025,4,SANTA ROSA                                        ,RS,72460,84307.3,48,48
2025,4,ITABAIANA                                         ,SE,108480,148005.6,18,16
2025,4,BERNARDINO DE CAMPOS                              ,SP,11100,16131.6,31,19
2025,5,RIO BRANCO                                        ,AC,127200,210273.5999999999,330,208
2025,5,MACEIÓ                                            ,AL,103993,158358.78,112,61
2025,5,PALMEIRA DOS ÍNDIOS                               ,AL,560,840.0,1,1
2025,5,MANAUS                                            ,AM,277650,438687.0,121,80
2025,5,IRECÊ                                             ,BA,55260,81494.4,56,46
2025,5,ITABERABA                                         ,BA,234500,298035.1009,386,330
2025,5,RIBEIRA DO POMBAL                                 ,BA,390538,519415.5400000002,321,269
2025,5,ICÓ                                               ,CE,238290,363683.0941,108,79
2025,5,IGUATU                                            ,CE,202509,304029.75,98,72
2025,5,JUAZEIRO DO NORTE                                 ,CE,263220,397191.0000000001,180,107
2025,5,MARACANAÚ                                         ,CE,274767,422562.0627000001,127,73
2025,5,RUSSAS                                            ,CE,309957,484234.5952999996,180,137
2025,5,BRASÍLIA                                          ,DF,277550,399288.48,395,298
2025,5,CACHOEIRO DE ITAPEMIRIM                           ,ES,184100,277634.8,223,157
2025,5,COLATINA                                          ,ES,290940,438548.4000000001,317,278
2025,5,GOIÂNIA                                           ,GO,41626,57134.24,55,35
2025,5,PONTALINA                                         ,GO,73625,97840.75,70,47
2025,5,SÃO LUÍS DE MONTES BELOS                          ,GO,120000,165833.3,98,58
2025,5,IMPERATRIZ                                        ,MA,54740,84047.2,54,44
2025,5,SÃO LUÍS                                          ,MA,170343,282402.1261000001,265,142
2025,5,MONTES CLAROS                                     ,MG,3960,6300.289,8,6
2025,5,ANANINDEUA                                        ,PA,142372,195049.6378,53,31
2025,5,CAMPINA GRANDE                                    ,PB,334061,504550.8699999999,302,243
2025,5,JOÃO PESSOA                                       ,PB,199860,302899.2,141,76
2025,5,MONTEIRO                                          ,PB,163440,247920.0000000001,220,151
2025,5,PATOS                                             ,PB,81852,123814.32,106,91
2025,5,ARCOVERDE                                         ,PE,101400,146016.0,68,48
2025,5,RECIFE                                            ,PE,328573,482376.4000000001,136,102
2025,5,CAMPO MAIOR                                       ,PI,156703,221907.74,159,91
2025,5,FLORIANO                                          ,PI,284850,398728.8406999992,645,361
2025,5,OEIRAS                                            ,PI,229747,322107.59,236,199
2025,5,PARNAÍBA                                          ,PI,289387,428627.7000000001,266,126
2025,5,PICOS                                             ,PI,163870,234098.1999999999,220,174
2025,5,PIRIPIRI                                          ,PI,31500,46305.0,30,24
2025,5,SÃO RAIMUNDO NONATO                               ,PI,311397,435535.0599999994,279,257
2025,5,TERESINA                                          ,PI,633596,900043.5529999998,743,418
2025,5,AÇU                                               ,RN,296220,462561.6,176,110
2025,5,CAICÓ                                             ,RN,246700,383703.426,147,115
2025,5,CURRAIS NOVOS                                     ,RN,441360,687324.6,337,221
2025,5,MOSSORÓ                                           ,RN,155880,242524.8,142,69
2025,5,NATAL                                             ,RN,425517,662494.4084000008,377,194
2025,5,UMARIZAL                                          ,RN,390840,607626.6000000007,379,292
2025,5,CACOAL                                            ,RO,51366,81671.94,97,72
2025,5,PORTO VELHO                                       ,RO,48751,80186.258,157,94
2025,5,BOA VISTA                                         ,RR,223695,374242.0,259,183
2025,5,CAMARGO                                           ,RS,60735,71212.8,10,10
2025,5,CRUZEIRO DO SUL                                   ,RS,102450,125582.7,57,57
2025,5,ERECHIM                                           ,RS,177610,208651.5,25,15
2025,5,SANTA ROSA                                        ,RS,61465,71160.7,36,36
2025,5,ITABAIANA                                         ,SE,62700,91542.0,14,9
2025,5,BERNARDINO DE CAMPOS                              ,SP,22800,29368.2,60,46
2025,6,RIO BRANCO                                        ,AC,103280,154920.0,233,171
2025,6,MACEIÓ                                            ,AL,78523,117387.99,89,51
2025,6,MANAUS                                            ,AM,60550,94298.0,77,61
2025,6,IRECÊ                                             ,BA,482584,593787.8999999999,302,244
2025,6,ITABERABA                                         ,BA,49142,61427.5,79,79
2025,6,RIBEIRA DO POMBAL                                 ,BA,256780,312930.1799999998,205,177
2025,6,ICÓ                                               ,CE,357839,493805.1800000002,159,107
2025,6,IGUATU                                            ,CE,101847,139282.14,58,33
2025,6,JUAZEIRO DO NORTE                                 ,CE,287922,395037.6599999998,219,129
2025,6,MARACANAÚ                                         ,CE,286200,390630.6,129,71
2025,6,RUSSAS                                            ,CE,319020,440123.9999999999,191,138
2025,6,BRASÍLIA                                          ,DF,293650,374309.33,413,303
2025,6,CACHOEIRO DE ITAPEMIRIM                           ,ES,188220,265188.5999999999,235,164
2025,6,COLATINA                                          ,ES,295500,417974.9999999999,319,284
2025,6,GOIÂNIA                                           ,GO,46911,56839.87,68,40
2025,6,PONTALINA                                         ,GO,73560,84350.0,60,39
2025,6,SÃO LUÍS DE MONTES BELOS                          ,GO,56130,64657.4,88,51
2025,6,IMPERATRIZ                                        ,MA,39480,56667.6,44,32
2025,6,SÃO LUÍS                                          ,MA,137884,215161.47,193,114
2025,6,MONTES CLAROS                                     ,MG,5200,7358.363,12,8
2025,6,ANANINDEUA                                        ,PA,71050,98546.0,38,24
2025,6,CAMPINA GRANDE                                    ,PB,500850,746596.7878,352,235
2025,6,JOÃO PESSOA                                       ,PB,165945,247399.51,100,52
2025,6,MONTEIRO                                          ,PB,124620,186232.2000000001,218,132
2025,6,PATOS                                             ,PB,135802,203800.14,105,83
2025,6,ARCOVERDE                                         ,PE,119040,157033.2,81,62
2025,6,RECIFE                                            ,PE,292391,394866.3800000001,103,76
2025,6,CAMPO MAIOR                                       ,PI,191040,244386.0,127,87
2025,6,FLORIANO                                          ,PI,364223,458519.1126000004,713,358
2025,6,OEIRAS                                            ,PI,172191,216670.5856,217,181
2025,6,PARNAÍBA                                          ,PI,406467,536409.7019999998,391,138
2025,6,PICOS                                             ,PI,215190,275999.4000000001,260,194
2025,6,PIRIPIRI                                          ,PI,63960,83746.8,75,52
2025,6,SÃO RAIMUNDO NONATO                               ,PI,272531,349138.3699999999,313,270
2025,6,TERESINA                                          ,PI,708114,907355.24,793,449
2025,6,AÇU                                               ,RN,463800,637660.8000000003,241,151
2025,6,CAICÓ                                             ,RN,660336,906964.5199999996,315,225
2025,6,CURRAIS NOVOS                                     ,RN,192388,274465.2399999999,165,125
2025,6,LAJES                                             ,RN,21600,28728.0,22,22
2025,6,MOSSORÓ                                           ,RN,232800,322475.9999999999,204,140
2025,6,NATAL                                             ,RN,497190,702897.2999999999,412,218
2025,6,UMARIZAL                                          ,RN,367200,515944.8000000002,385,298
2025,6,CACOAL                                            ,RO,40800,53618.37,102,73
2025,6,PORTO VELHO                                       ,RO,43239,60888.9204,134,90
2025,6,BOA VISTA                                         ,RR,124600,229140.0,218,154
2025,6,CAMARGO                                           ,RS,78290,86901.9,15,15
2025,6,CRUZEIRO DO SUL                                   ,RS,118200,141367.45,60,59
2025,6,ERECHIM                                           ,RS,264874,291361.4,46,35
2025,6,SANTA ROSA                                        ,RS,76255,83880.5,47,47
2025,6,ITABAIANA                                         ,SE,11160,15141.6,4,4
2025,6,BERNARDINO DE CAMPOS                              ,SP,9000,11462.4,23,17
2025,7,RIO BRANCO                                        ,AC,112828,169242.0,263,178
2025,7,MACEIÓ                                            ,AL,139382,188033.5800000001,173,71
2025,7,PALMEIRA DOS ÍNDIOS                               ,AL,67080,91218.0,52,38
2025,7,MANAUS                                            ,AM,85650,130188.0,76,57
2025,7,IRECÊ                                             ,BA,509966,591776.3918000001,393,281
2025,7,ITABERABA                                         ,BA,447966,515160.9,476,424
2025,7,RIBEIRA DO POMBAL                                 ,BA,128229,157721.6723,147,137
2025,7,ICÓ                                               ,CE,421080,546196.7999999999,198,132
2025,7,IGUATU                                            ,CE,176007,228318.84,96,63
2025,7,JUAZEIRO DO NORTE                                 ,CE,334440,435751.1999999997,258,145
2025,7,MARACANAÚ                                         ,CE,349320,453746.4000000001,158,80
2025,7,RUSSAS                                            ,CE,181755,239916.6,75,68
2025,7,BRASÍLIA                                          ,DF,369300,389717.0236000002,491,340
2025,7,CACHOEIRO DE ITAPEMIRIM                           ,ES,239940,311922.0,298,197
2025,7,COLATINA                                          ,ES,415220,539786.0,432,371
2025,7,GOIÂNIA                                           ,GO,41080,42743.5,65,33
2025,7,PONTALINA                                         ,GO,85824,76414.5,86,47
2025,7,SÃO LUÍS DE MONTES BELOS                          ,GO,62260,60214.2,82,50
2025,7,IMPERATRIZ                                        ,MA,47570,58228.0,62,39
2025,7,SÃO LUÍS                                          ,MA,82612,115656.8,151,96
2025,7,MONTES CLAROS                                     ,MG,12060,15442.83,22,14
2025,7,ANANINDEUA                                        ,PA,173547,167349.06,56,36
2025,7,CAMPINA GRANDE                                    ,PB,692174,920594.8400000004,459,299
2025,7,JOÃO PESSOA                                       ,PB,213761,283614.36,132,60
2025,7,MONTEIRO                                          ,PB,187260,249766.7999999998,293,174
2025,7,PATOS                                             ,PB,329100,438283.2000000001,216,142
2025,7,ARCOVERDE                                         ,PE,254040,314582.4,149,106
2025,7,RECIFE                                            ,PE,453812,561367.5599999999,165,125
2025,7,CAMPO MAIOR                                       ,PI,196956,232408.0800000001,146,109
2025,7,FLORIANO                                          ,PI,396419,469917.4834999999,737,411
2025,7,OEIRAS                                            ,PI,198605,236310.0499999999,265,225
2025,7,PARNAÍBA                                          ,PI,450557,559560.1160000003,423,141
2025,7,PICOS                                             ,PI,336650,406025.1999999999,354,267
2025,7,PIRIPIRI                                          ,PI,70920,87860.4,113,58
2025,7,SÃO RAIMUNDO NONATO                               ,PI,427904,515201.7199999998,473,331
2025,7,TERESINA                                          ,PI,871794,1051807.1472,912,472
2025,7,AÇU                                               ,RN,454203,594753.45,230,150
2025,7,CAICÓ                                             ,RN,723981,954023.6985999998,396,269
2025,7,CURRAIS NOVOS                                     ,RN,192003,251974.5,174,147
2025,7,LAJES                                             ,RN,86220,113229.0,105,72
2025,7,MOSSORÓ                                           ,RN,278220,366130.2,223,116
2025,7,NATAL                                             ,RN,430711,565515.1,441,249
2025,7,UMARIZAL                                          ,RN,545340,714844.2000000007,638,439
2025,7,CACOAL                                            ,RO,44884,49539.04,94,67
2025,7,PORTO VELHO                                       ,RO,43201,50778.63,147,81
2025,7,BOA VISTA                                         ,RR,47150,77675.0,110,94
2025,7,CAMARGO                                           ,RS,94280,102765.2,14,13
2025,7,CRUZEIRO DO SUL                                   ,RS,144375,170362.5,79,76
2025,7,ERECHIM                                           ,RS,203101,219349.08,35,26
2025,7,SANTA ROSA                                        ,RS,105265,113215.35,59,58
2025,7,ITABAIANA                                         ,SE,54420,67851.6,11,9
2025,7,BERNARDINO DE CAMPOS                              ,SP,28200,32314.2,59,40
2025,8,RIO BRANCO                                        ,AC,99881,144827.45,210,150
2025,8,MACEIÓ                                            ,AL,147302,183638.44,136,67
2025,8,PALMEIRA DOS ÍNDIOS                               ,AL,88560,110185.2,77,51
2025,8,MANAUS                                            ,AM,54650,78106.0,59,52
2025,8,IRECÊ                                             ,BA,324940,378532.2,220,196
2025,8,ITABERABA                                         ,BA,318017,368611.8900000002,378,343
2025,8,RIBEIRA DO POMBAL                                 ,BA,133866,176703.12,145,126
2025,8,ICÓ                                               ,CE,383064,486491.2778000001,179,122
2025,8,IGUATU                                            ,CE,152760,194005.2,81,50
2025,8,JUAZEIRO DO NORTE                                 ,CE,333600,423672.0000000001,253,138
2025,8,MARACANAÚ                                         ,CE,365851,464630.7700000001,165,84
2025,8,RUSSAS                                            ,CE,630963,801323.0100000004,233,193
2025,8,BRASÍLIA                                          ,DF,395800,387351.1250000001,492,337
2025,8,CACHOEIRO DE ITAPEMIRIM                           ,ES,355380,440810.9999999997,310,216
2025,8,COLATINA                                          ,ES,485580,601309.7999999996,461,395
2025,8,GOIÂNIA                                           ,GO,52250,49117.7,71,39
2025,8,PONTALINA                                         ,GO,140570,115002.5,76,51
2025,8,SÃO LUÍS DE MONTES BELOS                          ,GO,79070,71563.9,87,43
2025,8,IMPERATRIZ                                        ,MA,80270,95678.9,76,41
2025,8,SÃO LUÍS                                          ,MA,122254,156259.45,191,117
2025,8,MONTES CLAROS                                     ,MG,14290,18298.345,22,17
2025,8,ANANINDEUA                                        ,PA,171392,175580.8358,52,36
2025,8,CAMPINA GRANDE                                    ,PB,696730,929886.9300000002,485,333
2025,8,JOÃO PESSOA                                       ,PB,207460,277122.8,131,57
2025,8,MONTEIRO                                          ,PB,156840,209311.8,260,160
2025,8,PATOS                                             ,PB,331352,442054.6799999999,230,142
2025,8,ARCOVERDE                                         ,PE,567720,675010.1999999998,231,146
2025,8,RECIFE                                            ,PE,587414,691134.0900000002,227,168
2025,8,CAMPO MAIOR                                       ,PI,185958,226625.64,106,77
2025,8,FLORIANO                                          ,PI,401781,476998.1529999999,710,370
2025,8,OEIRAS                                            ,PI,170348,201385.2175000001,274,235
2025,8,PARNAÍBA                                          ,PI,123838,151142.264,74,56
2025,8,PICOS                                             ,PI,342860,410599.5999999998,335,243
2025,8,PIRIPIRI                                          ,PI,160140,197677.8,157,76
2025,8,SÃO RAIMUNDO NONATO                               ,PI,429800,511846.3999999998,434,332
2025,8,TERESINA                                          ,PI,831604,996732.752499999,890,481
2025,8,AÇU                                               ,RN,611544,788891.7600000006,361,216
2025,8,CAICÓ                                             ,RN,851276,1098146.0369999998,315,209
2025,8,CURRAIS NOVOS                                     ,RN,762848,984073.914999999,503,386
2025,8,LAJES                                             ,RN,120711,155717.19,140,97
2025,8,MOSSORÓ                                           ,RN,362960,468218.4000000003,269,156
2025,8,NATAL                                             ,RN,712901,919642.2900000009,552,327
2025,8,UMARIZAL                                          ,RN,617760,796910.4101000008,625,433
2025,8,CACOAL                                            ,RO,44241,48665.1,86,62
2025,8,PORTO VELHO                                       ,RO,22937,27622.52,93,63
2025,8,BOA VISTA                                         ,RR,27600,44160.0,67,56
2025,8,CAMARGO                                           ,RS,103310,112607.9,13,13
2025,8,CRUZEIRO DO SUL                                   ,RS,46565,54946.7,16,16
2025,8,SANTA ROSA                                        ,RS,112835,120733.45,57,56
2025,8,ITABAIANA                                         ,SE,77880,94234.8,16,11
2025,8,BERNARDINO DE CAMPOS                              ,SP,24960,27217.2,52,39
2025,9,RIO BRANCO                                        ,AC,75426,109367.7,199,132
2025,9,MACEIÓ                                            ,AL,183075,220572.78,174,80
2025,9,PALMEIRA DOS ÍNDIOS                               ,AL,155901,187957.95,93,59
2025,9,MANAUS                                            ,AM,68300,96986.0,71,56
