ano_entrega;mes_entrega;municipio;uf;regiao;sexo;ds_unidade_medida;qtd_entregue;valor_entregue
2022,0;1,0;SÍTIO NOVO DO TOCANTINS-TO    ;TO;NORTE          ;MASCULINO ;kg        ;1412,937;5479,8488
2022,0;1,0;ÁGUIA BRANCA-ES               ;ES;SUDESTE        ;FEMININO  ;kg        ;5242,0;6845,9
2022,0;1,0;ÁGUIA BRANCA-ES               ;ES;SUDESTE        ;MASCULINO ;kg        ;4359,3;6074,782
2022,0;1,0;CONCEIÇÃO DA BARRA-ES         ;ES;SUDESTE        ;FEMININO  ;kg        ;22760,494;42028,47338
2022,0;1,0;CONCEIÇÃO DA BARRA-ES         ;ES;SUDESTE        ;MASCULINO ;kg        ;7638,14;14463,7534
2022,0;1,0;ITAGUAÇU-ES                   ;ES;SUDESTE        ;FEMININO  ;kg        ;1275,0;2052,75
2022,0;1,0;MUNIZ FREIRE-ES               ;ES;SUDESTE        ;FEMININO  ;kg        ;13220,083;34822,2935
2022,0;1,0;MUNIZ FREIRE-ES               ;ES;SUDESTE        ;MASCULINO ;kg        ;11855,142;25143,2307
2022,0;1,0;PANCAS-ES                     ;ES;SUDESTE        ;FEMININO  ;kg        ;1945,0;3907,62
2022,0;1,0;PEDRO CANÁRIO-ES              ;ES;SUDESTE        ;FEMININO  ;kg        ;12009,761;20150,72256
2022,0;1,0;PEDRO CANÁRIO-ES              ;ES;SUDESTE        ;MASCULINO ;kg        ;2303,087;4425,7122
2022,0;1,0;PONTO BELO-ES                 ;ES;SUDESTE        ;FEMININO  ;kg        ;5586,16;9516,804
2022,0;1,0;PONTO BELO-ES                 ;ES;SUDESTE        ;MASCULINO ;kg        ;2314,0;4111,67
2022,0;1,0;SÃO MATEUS-ES                 ;ES;SUDESTE        ;FEMININO  ;kg        ;9095,7;14661,812
2022,0;1,0;SÃO MATEUS-ES                 ;ES;SUDESTE        ;MASCULINO ;kg        ;5609,7;8562,764
2022,0;1,0;VIANA-ES                      ;ES;SUDESTE        ;FEMININO  ;kg        ;2247,608;4559,13106
2022,0;1,0;VIANA-ES                      ;ES;SUDESTE        ;MASCULINO ;kg        ;3806,935;6829,5022
2022,0;1,0;ABADIA DOS DOURADOS-MG        ;MG;SUDESTE        ;FEMININO  ;kg        ;726,0;1588,67
2022,0;1,0;ARICANDUVA-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;615,0;1273,85
2022,0;1,0;ARICANDUVA-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;477,0;507,07
2022,0;1,0;BERIZAL-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;4883,0;9671,72
2022,0;1,0;BERIZAL-MG                    ;MG;SUDESTE        ;MASCULINO ;kg        ;28,0;72,52
2022,0;1,0;BOM JESUS DO AMPARO-MG        ;MG;SUDESTE        ;MASCULINO ;kg        ;184,5;531,205
2022,0;1,0;CAPELINHA-MG                  ;MG;SUDESTE        ;FEMININO  ;kg        ;2924,0;5941,06
2022,0;1,0;CAPELINHA-MG                  ;MG;SUDESTE        ;MASCULINO ;kg        ;1190,0;2020,9
2022,0;1,0;CAPUTIRA-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;411,0;916,22
2022,0;1,0;DESTERRO DO MELO-MG           ;MG;SUDESTE        ;FEMININO  ;kg        ;5071,5;17015,684
2022,0;1,0;DIAMANTINA-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;3393,529;8916,57177
2022,0;1,0;DIAMANTINA-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;2089,09;6172,4137
2022,0;1,0;DIVINÉSIA-MG                  ;MG;SUDESTE        ;MASCULINO ;kg        ;158,1;304,533
2022,0;1,0;FREI LAGONEGRO-MG             ;MG;SUDESTE        ;FEMININO  ;kg        ;18858,0;42748,41
2022,0;1,0;FREI LAGONEGRO-MG             ;MG;SUDESTE        ;MASCULINO ;kg        ;931,0;2194,7
2022,0;1,0;FUNILÂNDIA-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;1135,269;4426,20829
2022,0;1,0;FUNILÂNDIA-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;498,294;1763,21936
2022,0;1,0;GALILÉIA-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;529,0;1334,63
2022,0;1,0;GUIDOVAL-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;1780,5;4773,235
2022,0;1,0;GUIDOVAL-MG                   ;MG;SUDESTE        ;MASCULINO ;kg        ;305,8;648,766
2022,0;1,0;ITABIRA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;3206,0;5931,06
2022,0;1,0;ITABIRA-MG                    ;MG;SUDESTE        ;MASCULINO ;kg        ;1008,0;1925,28
2022,0;1,0;ITAMBACURI-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;8610,0;14160,44
2022,0;1,0;ITAMBACURI-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;2417,0;4449,38
2022,0;1,0;JAÍBA-MG                      ;MG;SUDESTE        ;FEMININO  ;kg        ;2180,0;6932,4
2022,0;1,0;JAÍBA-MG                      ;MG;SUDESTE        ;MASCULINO ;kg        ;3500,0;4165,0
2022,0;1,0;JANAÚBA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;40,0;51,2
2022,0;1,0;JANAÚBA-MG                    ;MG;SUDESTE        ;MASCULINO ;kg        ;2247,19;3393,0032
2022,0;1,0;JOSÉ RAYDAN-MG                ;MG;SUDESTE        ;FEMININO  ;kg        ;5087,0;14827,9
2022,0;1,0;JOSÉ RAYDAN-MG                ;MG;SUDESTE        ;MASCULINO ;kg        ;1825,0;5291,5
2022,0;1,0;MANHUAÇU-MG                   ;MG;SUDESTE        ;FEMININO  ;kg        ;3085,5;6479,03
2022,0;1,0;PEÇANHA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;1936,03;5174,7972
2022,0;1,0;PEÇANHA-MG                    ;MG;SUDESTE        ;MASCULINO ;kg        ;545,5;895,405
2022,0;1,0;PERDÕES-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;3988,7;11134,9662
2022,0;1,0;PONTE NOVA-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;544,499;2752,13177
2022,0;1,0;PONTE NOVA-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;494,402;1845,64978
2022,0;1,0;RIO PARDO DE MINAS-MG         ;MG;SUDESTE        ;FEMININO  ;kg        ;177,0;851,32
2022,0;1,0;SANTA MARIA DO SUAÇUÍ-MG      ;MG;SUDESTE        ;FEMININO  ;kg        ;19475,8;48588,278
2022,0;1,0;SANTA MARIA DO SUAÇUÍ-MG      ;MG;SUDESTE        ;MASCULINO ;kg        ;9531,0;24094,24
2022,0;1,0;SÃO DOMINGOS DAS DORES-MG     ;MG;SUDESTE        ;FEMININO  ;kg        ;2484,0;7552,83
2022,0;1,0;SÃO DOMINGOS DAS DORES-MG     ;MG;SUDESTE        ;MASCULINO ;kg        ;1463,0;4723,32
2022,0;1,0;SÃO JOSÉ DO JACURI-MG         ;MG;SUDESTE        ;FEMININO  ;kg        ;14988,0;49737,9899999999
2022,0;1,0;SÃO JOSÉ DO JACURI-MG         ;MG;SUDESTE        ;MASCULINO ;kg        ;15,0;42,9
2022,0;1,0;SÃO PEDRO DO SUAÇUÍ-MG        ;MG;SUDESTE        ;FEMININO  ;kg        ;12192,715;33350,016
2022,0;1,0;SÃO PEDRO DO SUAÇUÍ-MG        ;MG;SUDESTE        ;MASCULINO ;kg        ;3886,766;11924,56098
2022,0;1,0;SÃO SEBASTIÃO DO ANTA-MG      ;MG;SUDESTE        ;FEMININO  ;kg        ;4523,0;10445,43
2022,0;1,0;SÃO SEBASTIÃO DO ANTA-MG      ;MG;SUDESTE        ;MASCULINO ;kg        ;1984,0;4966,89
2022,0;1,0;SÃO SEBASTIÃO DO MARANHÃO-MG  ;MG;SUDESTE        ;FEMININO  ;kg        ;14523,238;45500,28684
2022,0;1,0;SÃO SEBASTIÃO DO MARANHÃO-MG  ;MG;SUDESTE        ;MASCULINO ;kg        ;71,57;339,7766
2022,0;1,0;SERRO-MG                      ;MG;SUDESTE        ;FEMININO  ;kg        ;562,87;1399,9141
2022,0;1,0;SIMONÉSIA-MG                  ;MG;SUDESTE        ;FEMININO  ;kg        ;4215,65;10898,13253
2022,0;1,0;SIMONÉSIA-MG                  ;MG;SUDESTE        ;MASCULINO ;kg        ;1235,826;5188,92521
2022,0;1,0;TOCANTINS-MG                  ;MG;SUDESTE        ;FEMININO  ;kg        ;3008,0;6251,018
2022,0;1,0;TRÊS MARIAS-MG                ;MG;SUDESTE        ;FEMININO  ;kg        ;2311,07;3061,1296
2022,0;1,0;UBÁ-MG                        ;MG;SUDESTE        ;FEMININO  ;kg        ;6303,24;39838,6103
2022,0;1,0;UBÁ-MG                        ;MG;SUDESTE        ;MASCULINO ;kg        ;306,1;1229,335
2022,0;1,0;VISCONDE DO RIO BRANCO-MG     ;MG;SUDESTE        ;FEMININO  ;kg        ;662,5;6124,55
2022,0;1,0;MESQUITA-RJ                   ;RJ;SUDESTE        ;FEMININO  ;kg        ;269,3;2322,145
2022,0;1,0;MESQUITA-RJ                   ;RJ;SUDESTE        ;MASCULINO ;kg        ;60,3;341,88
2022,0;1,0;NOVA FRIBURGO-RJ              ;RJ;SUDESTE        ;FEMININO  ;kg        ;15795,167;29407,15192
2022,0;1,0;NOVA FRIBURGO-RJ              ;RJ;SUDESTE        ;MASCULINO ;kg        ;15442,221;29030,14701
2022,0;1,0;PETRÓPOLIS-RJ                 ;RJ;SUDESTE        ;FEMININO  ;kg        ;1384,0;2063,12
2022,0;1,0;PETRÓPOLIS-RJ                 ;RJ;SUDESTE        ;MASCULINO ;kg        ;8971,0;18699,75
2022,0;1,0;ADAMANTINA-SP                 ;SP;SUDESTE        ;FEMININO  ;kg        ;1451,5;3829,45
2022,0;1,0;ADAMANTINA-SP                 ;SP;SUDESTE        ;MASCULINO ;kg        ;752,5;1570,85
2022,0;1,0;ADRIANÓPOLIS-PR               ;SP;SUDESTE        ;FEMININO  ;kg        ;397,625;2931,6875
2022,0;1,0;ADRIANÓPOLIS-PR               ;SP;SUDESTE        ;MASCULINO ;kg        ;551,724;7999,998
2022,0;1,0;APIAÍ-SP                      ;SP;SUDESTE        ;FEMININO  ;kg        ;1396,0;2796,3
2022,0;1,0;BARRA DO TURVO-SP             ;SP;SUDESTE        ;FEMININO  ;kg        ;4248,561;13571,7095
2022,0;1,0;BARRA DO TURVO-SP             ;SP;SUDESTE        ;MASCULINO ;kg        ;126,0;553,88
2022,0;1,0;BAURU-SP                      ;SP;SUDESTE        ;FEMININO  ;kg        ;5295,785;18436,2235
2022,0;1,0;BOCAIÚVA DO SUL-PR            ;SP;SUDESTE        ;MASCULINO ;kg        ;939,09;8000,005
2022,0;1,0;DESCALVADO-SP                 ;SP;SUDESTE        ;FEMININO  ;kg        ;5766,5;16000,0
2022,0;1,0;LAVÍNIA-SP                    ;SP;SUDESTE        ;FEMININO  ;kg        ;5447,5;17335,65
2022,0;1,0;LAVÍNIA-SP                    ;SP;SUDESTE        ;MASCULINO ;kg        ;117,0;690,3
2022,0;1,0;MIRANDÓPOLIS-SP               ;SP;SUDESTE        ;FEMININO  ;kg        ;5291,5;12337,45
2022,0;1,0;PEDERNEIRAS-SP                ;SP;SUDESTE        ;FEMININO  ;kg        ;994,215;2675,53
2022,0;1,0;PEREIRA BARRETO-SP            ;SP;SUDESTE        ;FEMININO  ;kg        ;10973,5;25520,26
2022,0;1,0;PIQUEROBI-SP                  ;SP;SUDESTE        ;FEMININO  ;kg        ;6845,5;23792,45
2022,0;1,0;PIQUEROBI-SP                  ;SP;SUDESTE        ;MASCULINO ;kg        ;1116,0;2393,1
2022,0;1,0;PRESIDENTE BERNARDES-SP       ;SP;SUDESTE        ;FEMININO  ;kg        ;9269,0;30364,4
2022,0;1,0;PRESIDENTE BERNARDES-SP       ;SP;SUDESTE        ;MASCULINO ;kg        ;677,0;1991,4
2022,0;1,0;PRESIDENTE EPITÁCIO-SP        ;SP;SUDESTE        ;FEMININO  ;kg        ;211,5;679,95
2022,0;1,0;PRESIDENTE VENCESLAU-SP       ;SP;SUDESTE        ;FEMININO  ;kg        ;3040,0;7514,7
2022,0;1,0;PRESIDENTE VENCESLAU-SP       ;SP;SUDESTE        ;MASCULINO ;kg        ;2878,0;8280,9
2022,0;1,0;PROMISSÃO-SP                  ;SP;SUDESTE        ;FEMININO  ;kg        ;44200,49;128767,072
2022,0;1,0;RIBEIRÃO GRANDE-SP            ;SP;SUDESTE        ;FEMININO  ;kg        ;6049,0;11439,4
2022,0;1,0;RIBEIRÃO GRANDE-SP            ;SP;SUDESTE        ;MASCULINO ;kg        ;2909,0;6834,4
2022,0;1,0;ROSANA-SP                     ;SP;SUDESTE        ;FEMININO  ;kg        ;4118,0;12825,74
2022,0;1,0;CANDÓI-PR                     ;PR;SUL            ;FEMININO  ;kg        ;792,0;1589,85
2022,0;1,0;CENTENÁRIO DO SUL-PR          ;PR;SUL            ;FEMININO  ;kg        ;3188,0;9634,62
2022,0;1,0;LARANJEIRAS DO SUL-PR         ;PR;SUL            ;MASCULINO ;kg        ;624,0;4125,1
2022,0;1,0;LONDRINA-PR                   ;PR;SUL            ;FEMININO  ;kg        ;6343,0;19092,43
2022,0;1,0;NOVA TEBAS-PR                 ;PR;SUL            ;FEMININO  ;kg        ;1196,0;4520,88
2022,0;1,0;NOVA TEBAS-PR                 ;PR;SUL            ;MASCULINO ;kg        ;2559,0;7575,26
2022,0;1,0;PONTA GROSSA-PR               ;PR;SUL            ;FEMININO  ;kg        ;522,0;2325,05
2022,0;1,0;REBOUÇAS-PR                   ;PR;SUL            ;FEMININO  ;kg        ;798,0;1908,32
2022,0;1,0;REBOUÇAS-PR                   ;PR;SUL            ;MASCULINO ;kg        ;259,0;760,37
2022,0;1,0;RENASCENÇA-PR                 ;PR;SUL            ;FEMININO  ;kg        ;15,0;94,31
2022,0;1,0;RENASCENÇA-PR                 ;PR;SUL            ;MASCULINO ;kg        ;295,0;1403,32
2022,0;1,0;RESERVA DO IGUAÇU-PR          ;PR;SUL            ;FEMININO  ;kg        ;228,0;694,32
2022,0;1,0;RESERVA DO IGUAÇU-PR          ;PR;SUL            ;MASCULINO ;kg        ;895,0;2265,97
2022,0;1,0;RIO AZUL-PR                   ;PR;SUL            ;FEMININO  ;kg        ;1618,0;3849,56
2022,0;1,0;RIO AZUL-PR                   ;PR;SUL            ;MASCULINO ;kg        ;44,0;204,6
2022,0;1,0;SANTA TEREZINHA DE ITAIPU-PR  ;PR;SUL            ;MASCULINO ;kg        ;55,0;384,64
2022,0;1,0;SÃO JOÃO DO TRIUNFO-PR        ;PR;SUL            ;FEMININO  ;kg        ;41,0;71,83
2022,0;1,0;SÃO JOÃO DO TRIUNFO-PR        ;PR;SUL            ;MASCULINO ;kg        ;429,0;1787,99
2022,0;1,0;SÃO MIGUEL DO IGUAÇU-PR       ;PR;SUL            ;FEMININO  ;kg        ;3899,0;7083,24
2022,0;1,0;SÃO MIGUEL DO IGUAÇU-PR       ;PR;SUL            ;MASCULINO ;kg        ;1554,0;4461,7
2022,0;1,0;SÃO PEDRO DO IGUAÇU-PR        ;PR;SUL            ;FEMININO  ;kg        ;53,0;324,14
2022,0;1,0;ARROIO DO PADRE-RS            ;RS;SUL            ;MASCULINO ;kg        ;300,0;1209,0
2022,0;1,0;BENTO GONÇALVES-RS            ;RS;SUL            ;FEMININO  ;kg        ;5688,0;27302,4
2022,0;1,0;BOM JARDIM DA SERRA-SC        ;RS;SUL            ;FEMININO  ;kg        ;330,0;1118,7
2022,0;1,0;CAXIAS DO SUL-RS              ;RS;SUL            ;FEMININO  ;kg        ;1120,0;1536,0
2022,0;1,0;CAXIAS DO SUL-RS              ;RS;SUL            ;MASCULINO ;kg        ;7405,0;15602,52
2022,0;1,0;MORRO REDONDO-RS              ;RS;SUL            ;FEMININO  ;kg        ;2502,7;6835,042
2022,0;1,0;MORRO REDONDO-RS              ;RS;SUL            ;MASCULINO ;kg        ;1800,0;4426,2
2022,0;1,0;PASSO DO SOBRADO-RS           ;RS;SUL            ;FEMININO  ;kg        ;883,0;2538,3
2022,0;1,0;PASSO DO SOBRADO-RS           ;RS;SUL            ;MASCULINO ;kg        ;70,0;112,0
2022,0;1,0;PELOTAS-RS                    ;RS;SUL            ;FEMININO  ;kg        ;3020,0;8927,6
2022,0;1,0;PELOTAS-RS                    ;RS;SUL            ;MASCULINO ;kg        ;1315,0;4176,3
2022,0;1,0;SANTA CRUZ DO SUL-RS          ;RS;SUL            ;MASCULINO ;kg        ;994,0;2299,68
2022,0;1,0;SÃO JOSÉ DO NORTE-RS          ;RS;SUL            ;FEMININO  ;kg        ;318,3;1141,051
2022,0;1,0;SÃO JOSÉ DO NORTE-RS          ;RS;SUL            ;MASCULINO ;kg        ;775,1;2022,84
2022,0;1,0;SÃO JOSÉ DOS AUSENTES-RS      ;RS;SUL            ;FEMININO  ;kg        ;718,0;2434,02
2022,0;1,0;SÃO LOURENÇO DO SUL-RS        ;RS;SUL            ;FEMININO  ;kg        ;2545,0;8214,6
2022,0;1,0;SÃO LOURENÇO DO SUL-RS        ;RS;SUL            ;MASCULINO ;kg        ;1285,0;4465,3
2022,0;1,0;SÃO VALENTIM DO SUL-RS        ;RS;SUL            ;FEMININO  ;kg        ;1666,0;7996,8
2022,0;1,0;TRÊS CACHOEIRAS-RS            ;RS;SUL            ;FEMININO  ;kg        ;224,0;635,24
2022,0;1,0;TRÊS CACHOEIRAS-RS            ;RS;SUL            ;MASCULINO ;kg        ;79,0;105,07
2022,0;1,0;CURITIBANOS-SC                ;SC;SUL            ;FEMININO  ;kg        ;579,0;880,73
2022,0;1,0;CURITIBANOS-SC                ;SC;SUL            ;MASCULINO ;kg        ;1469,5;3240,2
2022,0;1,0;FRAIBURGO-SC                  ;SC;SUL            ;FEMININO  ;kg        ;1751,0;3764,14
2022,0;1,0;FRAIBURGO-SC                  ;SC;SUL            ;MASCULINO ;kg        ;5428,0;10292,77
2022,0;1,0;FREI ROGÉRIO-SC               ;SC;SUL            ;FEMININO  ;kg        ;412,0;385,36
2022,0;1,0;IÇARA-SC                      ;SC;SUL            ;FEMININO  ;kg        ;2466,64;4851,4868
2022,0;1,0;IÇARA-SC                      ;SC;SUL            ;MASCULINO ;kg        ;5038,356;9139,04072
2022,0;1,0;MASSARANDUBA-SC               ;SC;SUL            ;MASCULINO ;kg        ;5060,0;6578,0
2022,0;1,0;PEDRAS GRANDES-SC             ;SC;SUL            ;MASCULINO ;kg        ;167,9;545,74
2022,0;1,0;SÃO LUDGERO-SC                ;SC;SUL            ;FEMININO  ;kg        ;35,0;857,5
2022,0;1,0;SÃO MIGUEL DO OESTE-SC        ;SC;SUL            ;FEMININO  ;kg        ;835,0;4057,49
2022,0;1,0;SÃO MIGUEL DO OESTE-SC        ;SC;SUL            ;MASCULINO ;kg        ;818,0;2864,58
2022,0;1,0;TUBARÃO-SC                    ;SC;SUL            ;FEMININO  ;kg        ;52,0;1855,88
2022,0;1,0;TUBARÃO-SC                    ;SC;SUL            ;MASCULINO ;kg        ;415,0;1440,9
2022,0;1,0;URUSSANGA-SC                  ;SC;SUL            ;FEMININO  ;kg        ;463,7;1434,6595
2022,0;1,0;URUSSANGA-SC                  ;SC;SUL            ;MASCULINO ;kg        ;569,87;3712,4967
2022,0;2,0;BRASÍLIA-DF                   ;DF;CENTRO-OESTE   ;FEMININO  ;kg        ;219,4;789,373
2022,0;2,0;BRASÍLIA-DF                   ;DF;CENTRO-OESTE   ;MASCULINO ;kg        ;156,2;638,858
2022,0;2,0;BURITIS-MG                    ;DF;CENTRO-OESTE   ;FEMININO  ;kg        ;1250,917;3029,71302
2022,0;2,0;COCALZINHO DE GOIÁS-GO        ;DF;CENTRO-OESTE   ;FEMININO  ;kg        ;6757,134;22274,60108
2022,0;2,0;CRISTALINA-GO                 ;DF;CENTRO-OESTE   ;FEMININO  ;kg        ;1109,48;7999,9972
2022,0;2,0;CRISTALINA-GO                 ;DF;CENTRO-OESTE   ;MASCULINO ;kg        ;140,7;587,989
2022,0;2,0;FLORES DE GOIÁS-GO            ;DF;CENTRO-OESTE   ;FEMININO  ;kg        ;173,59;463,4853
2022,0;2,0;FORMOSA-GO                    ;DF;CENTRO-OESTE   ;MASCULINO ;kg        ;3687,439;7999,99053
2022,0;2,0;ARAGOIÂNIA-GO                 ;GO;CENTRO-OESTE   ;FEMININO  ;kg        ;1684,0;7578,0
2022,0;2,0;ARAGOIÂNIA-GO                 ;GO;CENTRO-OESTE   ;MASCULINO ;kg        ;77,9;283,028
2022,0;2,0;ARAGUAPAZ-GO                  ;GO;CENTRO-OESTE   ;FEMININO  ;kg        ;416,0;1709,91
2022,0;2,0;ARAGUAPAZ-GO                  ;GO;CENTRO-OESTE   ;MASCULINO ;kg        ;231,0;797,48
2022,0;2,0;HEITORAÍ-GO                   ;GO;CENTRO-OESTE   ;FEMININO  ;kg        ;420,0;2091,6
2022,0;2,0;ITAPURANGA-GO                 ;GO;CENTRO-OESTE   ;FEMININO  ;kg        ;736,0;4099,52
2022,0;2,0;MINEIROS-GO                   ;GO;CENTRO-OESTE   ;FEMININO  ;kg        ;344,95;6083,3092
2022,0;2,0;SILVÂNIA-GO                   ;GO;CENTRO-OESTE   ;FEMININO  ;kg        ;9,1;92,001
2022,0;2,0;SILVÂNIA-GO                   ;GO;CENTRO-OESTE   ;MASCULINO ;kg        ;475,3;2318,391
2022,0;2,0;GLÓRIA DE DOURADOS-MS         ;MS;CENTRO-OESTE   ;FEMININO  ;kg        ;2469,1;4757,13
2022,0;2,0;GLÓRIA DE DOURADOS-MS         ;MS;CENTRO-OESTE   ;MASCULINO ;kg        ;75,4;180,985
2022,0;2,0;NOVA ALVORADA DO SUL-MS       ;MS;CENTRO-OESTE   ;FEMININO  ;kg        ;4130,0;8043,14
2022,0;2,0;RIO BRILHANTE-MS              ;MS;CENTRO-OESTE   ;FEMININO  ;kg        ;19101,136;57758,858
2022,0;2,0;SONORA-MS                     ;MS;CENTRO-OESTE   ;FEMININO  ;kg        ;937,0;2136,9
2022,0;2,0;SONORA-MS                     ;MS;CENTRO-OESTE   ;MASCULINO ;kg        ;711,0;2202,7
2022,0;2,0;TRÊS LAGOAS-MS                ;MS;CENTRO-OESTE   ;FEMININO  ;kg        ;1350,0;4052,75
2022,0;2,0;TRÊS LAGOAS-MS                ;MS;CENTRO-OESTE   ;MASCULINO ;kg        ;355,0;893,45
2022,0;2,0;ARAPUTANGA-MT                 ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;23312,882;47879,85874
2022,0;2,0;COLÍDER-MT                    ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;29,2;100,81
2022,0;2,0;CUIABÁ-MT                     ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;2008,6;3657,435
2022,0;2,0;JURUENA-MT                    ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;1746,85;9811,7297
2022,0;2,0;NOVA CANAÃ DO NORTE-MT        ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;323,35;798,5
2022,0;2,0;NOVA CANAÃ DO NORTE-MT        ;MT;CENTRO-OESTE   ;MASCULINO ;kg        ;118,1;329,455
2022,0;2,0;PORTO ESTRELA-MT              ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;1917,137;5076,6871
2022,0;2,0;PORTO ESTRELA-MT              ;MT;CENTRO-OESTE   ;MASCULINO ;kg        ;3341,938;8552,345
2022,0;2,0;SÃO JOSÉ DOS QUATRO MARCOS-MT ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;6537,524;17070,91052
2022,0;2,0;SÃO JOSÉ DOS QUATRO MARCOS-MT ;MT;CENTRO-OESTE   ;MASCULINO ;kg        ;715,5;1300,525
2022,0;2,0;TABAPORÃ-MT                   ;MT;CENTRO-OESTE   ;FEMININO  ;kg        ;1860,249;8000,00031
2022,0;2,0;TABAPORÃ-MT                   ;MT;CENTRO-OESTE   ;MASCULINO ;kg        ;1929,404;4534,0994
2022,0;2,0;JUNQUEIRO-AL                  ;AL;NORDESTE       ;FEMININO  ;kg        ;3693,481;7996,442
2022,0;2,0;JUNQUEIRO-AL                  ;AL;NORDESTE       ;MASCULINO ;kg        ;11295,839;19786,178
2022,0;2,0;PALMEIRA DOS ÍNDIOS-AL        ;AL;NORDESTE       ;FEMININO  ;kg        ;2128,005;4618,86
2022,0;2,0;PALMEIRA DOS ÍNDIOS-AL        ;AL;NORDESTE       ;MASCULINO ;kg        ;8260,995;17328,05
2022,0;2,0;SÃO JOSÉ DA TAPERA-AL         ;AL;NORDESTE       ;FEMININO  ;kg        ;480,0;3998,4
2022,0;2,0;SÃO JOSÉ DA TAPERA-AL         ;AL;NORDESTE       ;MASCULINO ;kg        ;720,0;5997,6
2022,0;2,0;TRAIPU-AL                     ;AL;NORDESTE       ;FEMININO  ;kg        ;2000,0;4000,0
2022,0;2,0;BARRA-BA                      ;BA;NORDESTE       ;FEMININO  ;kg        ;3056,25;10427,3
2022,0;2,0;BARRA-BA                      ;BA;NORDESTE       ;MASCULINO ;kg        ;249,0;1369,5
2022,0;2,0;IBIRAPITANGA-BA               ;BA;NORDESTE       ;FEMININO  ;kg        ;3609,0;15091,8
2022,0;2,0;IBIRAPITANGA-BA               ;BA;NORDESTE       ;MASCULINO ;kg        ;457,0;2188,2
2022,0;2,0;IBOTIRAMA-BA                  ;BA;NORDESTE       ;FEMININO  ;kg        ;3354,0;13381,58
2022,0;2,0;ITACARÉ-BA                    ;BA;NORDESTE       ;FEMININO  ;kg        ;5366,514;15893,67
2022,0;2,0;ITACARÉ-BA                    ;BA;NORDESTE       ;MASCULINO ;kg        ;1974,486;7065,63
2022,0;2,0;MUNDO NOVO-BA                 ;BA;NORDESTE       ;FEMININO  ;kg        ;4252,84;21283,124
2022,0;2,0;BELA CRUZ-CE                  ;CE;NORDESTE       ;FEMININO  ;kg        ;561,0;2752,79
2022,0;2,0;CARNAUBAL-CE                  ;CE;NORDESTE       ;FEMININO  ;kg        ;1892,0;4657,86
2022,0;2,0;ERERÊ-CE                      ;CE;NORDESTE       ;FEMININO  ;kg        ;426,0;3148,61
