ano;mes;municipio;cod_ibge;uf;regiao;valor_formalizado;valor_executado;valor_devolvido
2017,0;10,0;INDIAROBA-SE                                      ;2802809                       ;SE        ;NORDESTE            ;123334,2;112434,2205;0,0
2017,0;10,0;ITABAIANA-SE                                      ;2802908                       ;SE        ;NORDESTE            ;240088,8;239587,65;0,0
2017,0;10,0;JAPARATUBA-SE                                     ;2803302                       ;SE        ;NORDESTE            ;71997,5;71994,89415;0,0
2017,0;10,0;AMERICANA-SP                                      ;3501608                       ;SP        ;SUDESTE             ;239509,25;223489,575;201688,2400000001
2017,0;10,0;ARARAQUARA-SP                                     ;3503208                       ;SP        ;SUDESTE             ;48000,0;39995,0;4976,3
2017,0;10,0;BARRA DO TURVO-SP                                 ;3505401                       ;SP        ;SUDESTE             ;111999,94;85665,45637;0,0
2017,0;10,0;BAURU-SP                                          ;3506003                       ;SP        ;SUDESTE             ;47970,0;32061,12;0,0
2017,0;10,0;ELDORADO-SP                                       ;3514809                       ;SP        ;SUDESTE             ;492851,47;383406,7883999998;0,0
2017,0;10,0;EUCLIDES DA CUNHA PAULISTA-SP                     ;3515350                       ;SP        ;SUDESTE             ;327668,45;242665,398;0,0
2017,0;10,0;GUAPIARA-SP                                       ;3517604                       ;SP        ;SUDESTE             ;47986,28;47986,28;0,0
2017,0;10,0;JOSÉ BONIFÁCIO-SP                                 ;3525706                       ;SP        ;SUDESTE             ;64000,0;55999,0;26009,55
2017,0;10,0;MARABÁ PAULISTA-SP                                ;3528700                       ;SP        ;SUDESTE             ;88000,0;66798,25;0,0
2017,0;10,0;MARTINÓPOLIS-SP                                   ;3529203                       ;SP        ;SUDESTE             ;48000,0;37633,75;0,0
2017,0;10,0;MIRANDÓPOLIS-SP                                   ;3530102                       ;SP        ;SUDESTE             ;99000,0;98995,2;0,0
2017,0;10,0;PAULICÉIA-SP                                      ;3536406                       ;SP        ;SUDESTE             ;92000,0;67566,1;0,0
2017,0;10,0;PRESIDENTE BERNARDES-SP                           ;3541208                       ;SP        ;SUDESTE             ;96000,0;87749,1;41867,43
2017,0;10,0;PROMISSÃO-SP                                      ;3541604                       ;SP        ;SUDESTE             ;48000,0;47997,0;0,0
2017,0;10,0;RESTINGA-SP                                       ;3542701                       ;SP        ;SUDESTE             ;71995,2;47997,1;27844,26
2017,0;10,0;ROSANA-SP                                         ;3544251                       ;SP        ;SUDESTE             ;48000,0;42207,3;0,0
2017,0;10,0;SALTO DE PIRAPORA-SP                              ;3545308                       ;SP        ;SUDESTE             ;55998,73;55986,7628;0,0
2017,0;10,0;SETE BARRAS-SP                                    ;3551801                       ;SP        ;SUDESTE             ;147997,07;115272,02934;16533,72
2017,0;10,0;TEODORO SAMPAIO-SP                                ;3554300                       ;SP        ;SUDESTE             ;96000,0;72000,0;0,0
2017,0;10,0;TIETÊ-SP                                          ;3554508                       ;SP        ;SUDESTE             ;47999,92;34646,02797;0,0
2017,0;11,0;SENADOR GUIOMARD-AC                               ;1200450                       ;AC        ;NORTE               ;45999,5;45999,5;0,0
2017,0;11,0;JUTAÍ-AM                                          ;1302306                       ;AM        ;NORTE               ;319491,54;319491,54;23138,46
2017,0;11,0;JAGUARIPE-BA                                      ;2917805                       ;BA        ;NORDESTE            ;168000,0;168000,0;103309,0799999999
2017,0;11,0;MORPARÁ-BA                                        ;2921609                       ;BA        ;NORDESTE            ;176051,5;168117,8028;149115,34
2017,0;11,0;MUQUÉM DE SÃO FRANCISCO-BA                        ;2922250                       ;BA        ;NORDESTE            ;98222,97;90532,185;78646,68
2017,0;11,0;SERRA DO RAMALHO-BA                               ;2930154                       ;BA        ;NORDESTE            ;33535,37;33535,374;93487,8
2017,0;11,0;ACOPIARA-CE                                       ;2300309                       ;CE        ;NORDESTE            ;299754,8599999999;299754,8599999999;175487,88
2017,0;11,0;QUIXADÁ-CE                                        ;2311306                       ;CE        ;NORDESTE            ;79996,56;67204,05;0,0
2017,0;11,0;TAMBORIL-CE                                       ;2313203                       ;CE        ;NORDESTE            ;119876,03;99440,0;411163,95
2017,0;11,0;ÁGUIA BRANCA-ES                                   ;3200136                       ;ES        ;SUDESTE             ;48982,99;48982,98961;13234,34
2017,0;11,0;ARACRUZ-ES                                        ;3200607                       ;ES        ;SUDESTE             ;136102,14;136054,18601;17500,7
2017,0;11,0;CONCEIÇÃO DA BARRA-ES                             ;3201605                       ;ES        ;SUDESTE             ;49998,8;49998,79587;11648,61
2017,0;11,0;MUNIZ FREIRE-ES                                   ;3203700                       ;ES        ;SUDESTE             ;49936,0;49931,639;16429,0
2017,0;11,0;LUZIÂNIA-GO                                       ;5212501                       ;GO        ;CENTRO-OESTE        ;47998,6;0,0;0,0
2017,0;11,0;PONTALINA-GO                                      ;5217708                       ;GO        ;CENTRO-OESTE        ;194813,0;157550,42;0,0
2017,0;11,0;EUGENÓPOLIS-MG                                    ;3124906                       ;MG        ;SUDESTE             ;135999,08;119999,07751;117949,2
2017,0;11,0;INHAPIM-MG                                        ;3130903                       ;MG        ;SUDESTE             ;48765,6;48765,59643;31694,0
2017,0;11,0;ITACARAMBI-MG                                     ;3132107                       ;MG        ;SUDESTE             ;39951,69;39951,69;3168,2
2017,0;11,0;ORATÓRIOS-MG                                      ;3145851                       ;MG        ;SUDESTE             ;46135,64;39469,56061;133920,15
2017,0;11,0;PINTÓPOLIS-MG                                     ;3150570                       ;MG        ;SUDESTE             ;39999,92;0,0;0,0
2017,0;11,0;SÃO FRANCISCO DO GLÓRIA-MG                        ;3161403                       ;MG        ;SUDESTE             ;38977,15;22983,9327;255503,7
2017,0;11,0;SÃO SEBASTIÃO DO ANTA-MG                          ;3164472                       ;MG        ;SUDESTE             ;20980,31;20980,31;49486,0
2017,0;11,0;UBAÍ-MG                                           ;3170008                       ;MG        ;SUDESTE             ;95949,47;95949,466;44683,8
2017,0;11,0;ANASTÁCIO-MS                                      ;5000708                       ;MS        ;CENTRO-OESTE        ;56000,0;0,0;0,0
2017,0;11,0;JAPORÃ-MS                                         ;5004809                       ;MS        ;CENTRO-OESTE        ;96722,41;88852,41045;70592,28
2017,0;11,0;PONTA PORÃ-MS                                     ;5006606                       ;MS        ;CENTRO-OESTE        ;59820,75;43823,7;140312,52
2017,0;11,0;SIDROLÂNDIA-MS                                    ;5007901                       ;MS        ;CENTRO-OESTE        ;87166,4;79166,4;134579,72
2017,0;11,0;ALTO BOA VISTA-MT                                 ;5100359                       ;MT        ;CENTRO-OESTE        ;271632,58;199789,9884;272296,96
2017,0;11,0;JURUENA-MT                                        ;5105176                       ;MT        ;CENTRO-OESTE        ;83999,7;75999,91379;0,0
2017,0;11,0;AMARAJI-PE                                        ;2600906                       ;PE        ;NORDESTE            ;332999,14;319999,05937;394876,8800000004
2017,0;11,0;LAGOA DO OURO-PE                                  ;2608602                       ;PE        ;NORDESTE            ;127981,2;127981,2;32902,56
2017,0;11,0;PALMARES-PE                                       ;2610004                       ;PE        ;NORDESTE            ;119690,29;119690,2819;51513,75
2017,0;11,0;ALTOS-PI                                          ;2200400                       ;PI        ;NORDESTE            ;99738,78;86577,21858;0,0
2017,0;11,0;CAMPO MAIOR-PI                                    ;2202208                       ;PI        ;NORDESTE            ;115058,81;115058,81;17744,25
2017,0;11,0;CURRAIS-PI                                        ;2203230                       ;PI        ;NORDESTE            ;190665,6;190665,6000000001;0,0
2017,0;11,0;JOSÉ DE FREITAS-PI                                ;2205508                       ;PI        ;NORDESTE            ;283609,6600000003;283608,1017400002;43193,6
2017,0;11,0;PAQUETÁ-PI                                        ;2207553                       ;PI        ;NORDESTE            ;111076,97;107057,26;7050,41
2017,0;11,0;PEDRO II-PI                                       ;2207900                       ;PI        ;NORDESTE            ;83062,94;83062,6591;0,0
2017,0;11,0;PICOS-PI                                          ;2208007                       ;PI        ;NORDESTE            ;299996,44;0,0;0,0
2017,0;11,0;SÃO JOÃO DO PIAUÍ-PI                              ;2210003                       ;PI        ;NORDESTE            ;74989,12;66989,79357;9061,83
2017,0;11,0;SIMPLÍCIO MENDES-PI                               ;2210805                       ;PI        ;NORDESTE            ;299996,4399999997;0,0;0,0
2017,0;11,0;UNIÃO-PI                                          ;2211100                       ;PI        ;NORDESTE            ;94057,76;75774,76;0,0
2017,0;11,0;SÃO JOSÉ DO VALE DO RIO PRETO-RJ                  ;3305158                       ;RJ        ;SUDESTE             ;151556,32;147418,30264;115839,39
2017,0;11,0;SERRINHA-RN                                       ;2413508                       ;RN        ;NORDESTE            ;43207,15;39606,05;0,0
2017,0;11,0;ALVORADA D'OESTE-RO                               ;1100346                       ;RO        ;NORTE               ;91439,99;91439,99064;63994,2
2017,0;11,0;COSTA MARQUES-RO                                  ;1100080                       ;RO        ;NORTE               ;151130,0;0,0;0,0
2017,0;11,0;BOCAINA-SP                                        ;3506805                       ;SP        ;SUDESTE             ;50000,0;44995,1;14727,87
